underlying_ticker,trading_date,maturity_date,strike,option_type,option_contract,option_price,spot_price
SPX,2026-01-08,2030-12-20,6900,CALL,SPX301220C06900000,1706,6921.46
SPX,2025-12-31,2030-12-20,7700,PUT,SPX301220P07700000,962.12,6845.5
SPX,2026-01-06,2030-12-20,8000,PUT,SPX301220P08000000,1040.46,6944.82
SPX,2026-01-06,2030-12-20,9500,PUT,SPX301220P09500000,1685.52,6944.82
SPX,2025-12-17,2030-12-20,9550,PUT,SPX301220P09550000,1823.76,6721.43
SPX,2026-01-09,2031-12-19,2000,CALL,SPX311219C02000000,5151.64,6966.28
SPX,2026-01-07,2031-12-19,2000,PUT,SPX311219P02000000,39.8,6920.93
SPX,2026-01-09,2031-12-19,2400,PUT,SPX311219P02400000,55.5,6966.28
SPX,2025-12-26,2031-12-19,3600,PUT,SPX311219P03600000,135,6929.94
SPX,2026-01-08,2031-12-19,4000,CALL,SPX311219C04000000,3642.02,6921.46
SPX,2026-01-08,2031-12-19,4000,PUT,SPX311219P04000000,181.19,6921.46
SPX,2026-01-02,2031-12-19,4800,PUT,SPX311219P04800000,283.8,6858.47
SPX,2026-01-02,2031-12-19,5200,PUT,SPX311219P05200000,350.12,6858.47
SPX,2026-01-09,2031-12-19,5600,PUT,SPX311219P05600000,415,6966.28
SPX,2026-01-09,2031-12-19,6000,CALL,SPX311219C06000000,2381.87,6966.28
SPX,2026-01-09,2031-12-19,6000,PUT,SPX311219P06000000,511.72,6966.28
SPX,2026-01-08,2031-12-19,6400,CALL,SPX311219C06400000,2193.17,6921.46
SPX,2026-01-08,2031-12-19,6400,PUT,SPX311219P06400000,604.39,6921.46
SPX,2026-01-08,2031-12-19,6800,CALL,SPX311219C06800000,1977.16,6921.46
SPX,2026-01-08,2031-12-19,6800,PUT,SPX311219P06800000,708.19,6921.46
SPX,2026-01-08,2031-12-19,7200,CALL,SPX311219C07200000,1774.86,6921.46
SPX,2026-01-08,2031-12-19,7200,PUT,SPX311219P07200000,817.58,6921.46
SPX,2026-01-08,2031-12-19,7600,CALL,SPX311219C07600000,1567.7,6921.46
SPX,2026-01-08,2031-12-19,7600,PUT,SPX311219P07600000,936.94,6921.46
SPX,2026-01-09,2031-12-19,8000,CALL,SPX311219C08000000,1411.22,6966.28
SPX,2026-01-09,2031-12-19,8000,PUT,SPX311219P08000000,1039.24,6966.28
SPX,2026-01-09,2031-12-19,8400,CALL,SPX311219C08400000,1225.8,6966.28
SPX,2026-01-08,2031-12-19,10000,CALL,SPX311219C10000000,610.9,6921.46
SPX,2025-12-30,2031-12-19,11200,CALL,SPX311219C11200000,317.83,6896.24
SPX,2026-01-06,2031-12-19,11600,CALL,SPX311219C11600000,267.58,6944.82
SPX,2026-01-09,2031-12-19,12000,CALL,SPX311219C12000000,225.84,6966.28
SPX,2026-01-09,2031-12-19,12000,PUT,SPX311219P12000000,2985.2,6966.28
